GND,DESCRIÇÃO GND,CÓD CLASSE CATMAT/CATSER,DEMANDANTE,CLASSE,DESCRIÇÃO DO OBJETO,MÊS PRETENDIDO PARA A ENTREGA DA CONTRATAÇÃO,QUANTIDADE,VALOR UNITÁRIO,VALOR TOTAL,VALOR DE PRIORIDADE DEMANDANTE,PRIORIDADE DO DEMANDANTE,PRIORIDADE DA ÁREA TÉCNICA,CÓDIGO GND,,
33903944,"SERVICOS DE AGUA, ESGOTO E RESIDUOS SOLIDOS",9411,DIMAT,SERVIÇO - SERVIÇOS DE ESGOTO - SERVIÇOS DE TRATAMENTO DE ESGOTO,Prestação de serviços de fornecimento de Água Potável e Esgoto Sanitário ( CAESB)para o CBMDF.,AGOSTO,1,"R$ 5.895.403,96","R$ 5.895.403,96",48,3º,,,,
33903039,MATERIAL P/ MANUTENCAO DE VEICULOS,2610,CEMEV,"MATERIAL - PNEUS E CÂMARAS DE AR - PNEUS E CÂMARAS DE AR, EXCETO OS DE AERONAVES","Aquisição com fornecimento contínuo de  pneus novos, conforme especificações, quantitativos e condições estabelecidos no pedido de aquisição de materiais, para as viaturas do Corpo de Bombeiros Militar do Distrito Federal.",JANEIRO,1,"R$ 6.678.725,55","R$ 6.678.725,55",13,3º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID 19378) APARELHO DE PROFILAXIA DE USO ODONTOLÓGICO, contendo as seguintes características mínimas:
 - ultrassom piezoelétrico e jato de bicarbonato;
 - bomba peristáltica;
 - regulador de água e bicarbonato;
 - capa da peça de mão peça de mão do ultrassom removível e autoclavável e/ou peça de mão do ultrassom removível e autoclavável;
 - ponta do jato de bicarbonato removível e autoclavável;
 - pedal de acionamento único;
 - pontas do ultrassom autoclaváveis;
 - chave autoclavável para troca das pontas;
 - chave seletora de potência;
 - frequência máxima do ultrassom de 30 kHz;
 - tensão: 220V/60Hz ou bivolt. Medida: Unidade",MARÇO,4,"5985,57","R$ 23.942,28",1,3º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,POMED,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","(ID 43797) VENTILADOR DE TRANSPORTE, descrição: Deve oferecer, no mínimo, VCV, PCV, SIMV e CPAP/PSV (modos para adultos e pediátricos). Autonomia de Bateria de no mínimo 6 horas de uso contínuo.
 Estrutura leve (menos de 5kg preferencialmente) e com alta resistência a impactos. 
 Demais especificações no Termo de Referência. Medida: Unidade",JULHO,1,60000,"R$ 60.000,00",5,3º,,,,
44905235,MATERIAL DE TIC (PERMANENTE),7060,CEABM,"MATERIAL - INFORMÁTICA - EQUIPAMENTOS, PEÇAS, ACESSÓRIOS E SUPRIMENTOSDE TIC - PEÇAS E ACESSÓRIOS PARA COMPUTADORES","625673 Monitor ComputadorTamanho Tela: 23 A 30 POL
Tipo De Tela: Led
Formato Tela: Widescreen
Qualidade De Imagem: Full Hd
Interatividade Da Tela: Sem Interatividade
Ajuste: Ajuste De Rotação, Altura E Inclinação Do Display
Alimentação: Bivolt
Garantia On Site: 12 MESES",MARÇO,15,360,"R$ 5.400,00",8,3º,,,,
33903027,MATERIAL DE MANOBRA E PATRULHAMENTO,8465,GAEPH,"MATERIAL - VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS - EQUIPAMENTOS INDIVIDUAIS",EPI MOTORRESGATE,AGOSTO,60,9500,"R$ 570.000,00",100,3º,,,,
44905224,"EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO",4240,GBS,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTO PARA SEGURANÇA E SALVAMENTO","DESENCARCERADOR TIPO ALARGADOR A BATERIA PARA VEÍCULOS DE PORTE PESADO. Ferramenta destinada a operações de desencarceramento em veículos de porte pesado, projetada para aplicações de alta exigência estrutural, devendo possuir elevada força de separação e tração, ampla abertura dos braços e operação segura por sistema com retorno automático à posição neutra. Deve permitir acionamento ambidestro, contar com controle eletrônico de operação, monitoramento de temperatura e proteção contra intempéries, sendo adequada para uso em ambientes severos, inclusive submersão. Alimentação por baterias recarregáveis de íons de lítio, intercambiáveis entre os equipamentos do conjunto, com carregador eletrônico incluso. Deve atender às normas técnicas aplicáveis e possuir garantia mínima. Demais especificações conforme Termo de Referência.",,2,119890,239780,93,3º,,,,
33903920,MANUT.E CONS.DE B.MOVEIS DE OUTRAS NATUREZAS,8729,COMAV,SERVIÇO - SERVIÇOS DE REPARO DE OUTROS BENS - SERVIÇOS DE MANUTENÇÃO E REPARO DE OUTROS PRODUTOS N.C.P,"(ID-45039) - Peças e acessórios para manutenção de aeronaves, Peças e acessórios para manutenção de aeronaves - Fornecimento de Peças, Acessórios, Componentes e Ferramental para os Helicópteros de Resgate operados pelo CBMDF - Fornecimento contínuo de peças, acessórios, componentes e ferramental para os helicópteros operados pelo Corpo de Bombeiros Militar do Distrito Federal, conforme especificação constante no Termo de Referência. Medida: Unidade",JANEIRO,1,"10630990,74","R$ 10.630.990,74",100,3º,,,,
44905283,EQUIPAMENTOS E SISTEMA DE PROT.VIG.AMBIENTAL,4610,GPCIV,MATERIAL - EQUIPAMENTOS PARA PURIFICAÇÃO DE ÁGUAS E TRATAMENTO DE ESGO-TOS - EQUIPAMENTOS PARA PURIFICAÇÃO DE ÁGUA,"PURIFICADOR DE ÁGUA: Equipamento portátil de purificação de água destinado ao atendimento de operações de emergência, ações humanitárias e desastres, capaz de tornar água imprópria adequada para consumo humano por meio de sistemas de filtração e/ou desinfecção microbiológica, com operação simplificada e adequada ao uso em campo.",JULHO,2,3500,"R$ 7.000,00",4,3º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,DIREN,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,CUSTOS COM DIÁRIAS E PASSAGENS Ofício 934 (203544026) - 00053-00046552/2026-41 Curso Expedito de Operações Ribeirinhas (C-Exp-OpRib) MB - Ladárioi/MS,,2,0,"R$ 0,00",10,3º,,,,
33903905,SERVICOS TECNICOS PROFISSIONAIS,1112,DITIC,SERVIÇO - SERVIÇOS DE DESENVOLVIMENTO E MANUTENÇÃO DE SOFTWARE - SERVIÇOS DE MANUTENÇÃO EVOLUTIVA DE SOFTWARE,Soluções de Gestão para Saúde,JULHO,1,"R$ 3.500.000,00","R$ 3.500.000,00",125,3º,#N/A,#N/A,#N/A,#N/A
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43661) BROCA DIAMANTADA Nº 1151, Descrição: Alta rotação, impregnada com diamantes. Embalada individualmente. Deve possuir registro na ANVISA ou ser certificada pela FDA, CE ou ISO. Autoclavável. Modelo nº 1151. Validade: não se aplica. Forma de apresentação: unidade. Unidade de estoque: unidade. Unidade de fornecimento: unidade. Medida: Unidade",FEVEREIRO,10,"15,59","R$ 155,90",1,400º,,,,
33903026,MATERIAL ELETRICO E ELETRONICO,5965,GAEPH,"MATERIAL - COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS - FONES, MICROFONES E ALTO-FALANTES",MICROFONE INDIVIDUAL DE LAPELA SEM FIO,JANEIRO,3,500,"R$ 1.500,00",61,400º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43662) BROCA DIAMANTADA Nº 1046, Descrição: Alta rotação, impregnada com diamantes. Embalada individualmente. Deve possuir registro na ANVISA ou ser certificada pela FDA, CE ou ISO. Autoclavável. Modelo nº 1046. Validade: não se aplica. Forma de apresentação: unidade. Unidade de estoque: unidade. Unidade de fornecimento: unidade. Medida: Unidade",FEVEREIRO,10,"15,59","R$ 155,90",1,401º,,,,
44905206,APARELHOS E EQUIPAMENTOS DE COMUNICACAO,5895,GAEPH,"MATERIAL - EQUIPAMENTOS DE COMUNICAÇÕES, DETEÇÃO E RADIAÇÃO COERENTE - EQUIPAMENTOS DIVERSOS PARA COMUNICAÇÕES","(ID-33674) - Aparelhos e equipamentos de comunicação, INTERCOMUNICADOR PARA CAPACETES MOTOCICLÍSTICOS; Descrição: Multiconferência entre no mínimo 15 (quinze ) Intercomunicadores; Tecnologia Mesh; Raio de alcance mínimo da Multiconferência: 1600m em ambiente aberto; Reconexão automática caso a cobertura ultrapasse o Raio mínimo definido; Bluetooth versão 4.1 ou superior; Duração mínima da carga da Bateria: 13 horas; Intercomunicador 100% Impermeável (à prova d’água); Rádio FM Integrado - Receptor 88,0 MHz a 108 MHz; Permitir a armazenagem de até 6 estações pré-definidas; Possuir Sistema MUTE de rádio automática para as chamadas recebidas; Demais especificações conforme Termo de Referência. Medida: Unidade",JUNHO,30,2200,"R$ 66.000,00",60,401º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43663) BROCA DIAMANTADA Nº 1047, Descrição: Alta rotação, impregnada com diamantes. Embalada individualmente. Deve possuir registro na ANVISA ou ser certificada pela FDA, CE ou ISO. Autoclavável. Modelo nº 1047. Validade: não se aplica. Forma de apresentação: unidade. Unidade de estoque: unidade. Unidade de fornecimento: unidade. Medida: Unidade",FEVEREIRO,10,"15,59","R$ 155,90",1,402º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","Instrumental e utensílios para uso em hospitais e ambulatórios, OXÍMETRO DE PULSO PARA DEDO, Aplicação: medição não invasiva da saturação periférica de oxigênio (SpO₂) e frequência cardíaca, Tipo: portátil, Alimentação: pilhas ou bateria, Características Adicionais: visor digital, leitura instantânea e operação por encaixe no dedo, Unidade de fornecimento: unidade.",DEZEMBRO,170,"129,9","R$ 22.083,00",60,402º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43664) BROCA DIAMANTADA Nº 1042, Descrição: alta rotação, impregnada com diamantes. Embalada individualmente. Deve possuir registro na ANVISA ou ser certificada pela FDA, CE ou ISO. Autoclavável. Modelo nº1042. Validade: não se aplica. Forma de apresentação: unidade. Unidade de estoque: unidade. Unidade de fornecimento: unidade. Medida: Unidade",FEVEREIRO,10,"15,59","R$ 155,90",1,403º,,,,
44905224,"EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO",4230,GAEPH,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTO PARA DESCONTAMINAÇÃO E IMPREGNAÇÃO","(ID-31475) - Materiais e acessórios de proteção individual, PROTETOR FACIAL / FACE SHIELD. Aplicação: para uso em todas as especialidades odontológicas, como equipamento de proteção individual, projetado para oferecer proteção do rosto, nariz, boca e olhos contra partículas sólidas ou líquidas lançadas contra o rosto, sejam elas contaminantes ou não, sem dificultar a visibilidade ou comunicação do usuário. Características técnicas mínimas: visor cristalino com 98% de transparência, fabricado em PETG que oferece visibilidade sem distorção ou obstrução, redução de reflexo e embaçamento; material flexível, resistente, e atóxico; reutilizável, podendo ser higienizado apenas com água e sabão; dimensões aproximadas: 25 cm x 32 cm X 0.5 mm (A x L x E), tamanho único. Características adicionais: acabamento tipo viseira sobre a testa para maior proteção da área superior dos olhos e cabeça; fechamento através de fecho aderente garante o ajuste ideal no usuário e garante rápida colocação e remoção; com almofada acolchoada removível para maior conforto. Marca de Referência: Salvape ou similar ou de melhor qualidade. Prazo de validade mínimo de 75% do prazo total de validade do produto. Forma de apresentação: embalagem com uma unidade. Unidade de estoque: UNIDADE (UN). Unidade de fornecimento: UNIDADE (UN).",JANEIRO,36,18,"R$ 648,00",60,403º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43665) BROCA DIAMANTADA Nº 1043, Descrição: Alta rotação, impregnada com diamantes. Embalada individualmente. Deve possuir registro na ANVISA ou ser certificada pela FDA, CE ou ISO. Autoclavável. Modelo nº 1043. Validade: não se aplica. Forma de apresentação: unidade. Unidade de estoque: unidade. Unidade de fornecimento: unidade. Medida: Unidade",FEVEREIRO,10,"15,59","R$ 155,90",1,404º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,GAEPH,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,"Curso de Metodologias Ativas, destinado à capacitação em estratégias pedagógicas centradas no aprendizado ativo.",FEVEREIRO,10,2800,"R$ 28.000,00",60,404º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43666) BROCA DIAMANTADA Nº 3018HL, Descrição: Alta rotação, impregnada com diamantes. Embalada individualmente. Deve possuir registro na ANVISA ou ser certificada pela FDA, CE ou ISO. Autoclavável. Modelo nº 3018HL (HASTE LONGA). Validade: não se aplica. Forma de apresentação: unidade. Unidade de estoque: unidade. Unidade de fornecimento: unidade. Medida: Unidade",FEVEREIRO,10,"15,59","R$ 155,90",1,405º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,GAEPH,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,"Congresso Panamericano de Trauma, evento científico voltado à atualização em atendimento ao trauma e áreas correlatas.",OUTUBRO,35,700,"R$ 24.500,00",60,405º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43667) BROCA DIAMANTADA Nº 1091, Descrição: alta rotação, impregnada com diamantes. Embalada individualmente. Deve possuir registro na ANVISA ou ser certificada pela FDA, CE ou ISO. Autoclavável. Modelo nº 1091. Validade: não se aplica. Forma de apresentação: unidade. Unidade de estoque: unidade. Unidade de fornecimento: unidade. Medida: Unidade",FEVEREIRO,10,"15,59","R$ 155,90",1,406º,,,,
33903948,SERVICO DE SELECAO E TREINAMENTO,9290,GAEPH,SERVIÇO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO - OUTROS SERVIÇOS DE EDUCAÇÃO E TREINAMENTO,"Pós-Graduação Lato Sensu em Urgência e Emergência, destinada à especialização de profissionais na assistência em situações agudas e atendimento emergencial.",JULHO,4,8000,"R$ 32.000,00",60,406º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43668) BROCA DIAMANTADA Nº 1091HL, Descrição: alta rotação, impregnada com diamantes. Embalada individualmente. Deve possuir registro na ANVISA ou ser certificada pela FDA, CE ou ISO. Autoclavável. Modelo nº1091HL (HASTE LONGA). Validade: não se aplica. Forma de apresentação: unidade. Unidade de estoque: unidade. Unidade de fornecimento: unidade. Medida: Unidade",FEVEREIRO,10,"15,59","R$ 155,90",1,407º,,,,
33903026,MATERIAL ELETRICO E ELETRONICO,5975,GAEPH,MATERIAL - COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS - FERRAGENS E SUPRIMENTOS DE ELETRICIDADE,ADAPTADORES PARA ENTRADA P2,JANEIRO,2,100,"R$ 200,00",60,407º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43669) BROCA DIAMANTADA Nº 1092, Descrição: Alta rotação, impregnada com diamantes. Embalada individualmente. Deve possuir registro na ANVISA ou ser certificada pela FDA, CE ou ISO. Autoclavável. Modelo nº1092. Validade: não se aplica. Forma de apresentação: unidade. Unidade de estoque: unidade. Unidade de fornecimento: unidade. Medida: Unidade",FEVEREIRO,10,"15,59","R$ 155,90",1,408º,,,,
33903914,LOCACAO BENS MOV. OUT.NATUREZAS E INTANGIVEIS,1821,GAEPH,SERVIÇO - SERVIÇOS DE LICENCIAMENTO E CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA - LICENCIAMENTO DE DIREITOS PERMANENTES SOBRE PROGRAMAS DECOMPUTADOR E LOCAÇÃO DE SOFTWARE,ASSINATURA DO PROGRAMA POWER BI (ANUAL),JANEIRO,1,1550,"R$ 1.550,00",60,408º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6520,PODON,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS","(ID 43670) BROCA MULTILAMINADA Nº 7004, Descrição: deve possuir 12 lâminas, fabricada em carbeto de tungstênio ou 100% carbide, concentricidade da ponta ativa alinhada com o mandril, embalada individualmente. Deve possuir registro na ANVISA. Modelo: 7004. Forma de apresentação: unidade. Unidade de estoque: unidade. Unidade de fornecimento: unidade. Medida: Unidade",FEVEREIRO,9,"23,01","R$ 207,09",1,409º,,,,
33903026,MATERIAL ELETRICO E ELETRONICO,5999,GAEPH,MATERIAL - COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS - COMPONENTES ELÉTRICOS E ELETRÔNICOS DIVERSOS,EXTENSÃO,JANEIRO,3,250,"R$ 750,00",60,409º,,,,
44905100,OBRAS E INSTALACOES,-7,COMAP,SERVIÇO - SERVIÇOS GERAIS DE CONSTRUÇÃO DOS EDIFÍCIOS - OBRAS CIVIS DE EDIFICACOES PREDIAIS,Construção quartel tipo D - Sobradinho II/Fercal,SETEMBRO,1,"R$ 2.800.000,00","R$ 2.800.000,00",11,40º,,,,
44905242,MOBILIARIO EM GERAL,7110,DIMAT,MATERIAL - MOBILIÁRIOS - MOBILIÁRIO PARA ESCRITÓRIO,"(ID 19908) - Móveis em geral CADEIRA GIRATÓRIA, Descrição: espaldar médio, com apoio de braços, revestimento em tecido na cor a escolher, Características Adicionais: demais especificações conforme Termo de Referência",JUNHO,300,"R$ 2.106,63","R$ 631.989,00",17,40º,,,,
44905224,"EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO",4230,PODON,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTO PARA DESCONTAMINAÇÃO E IMPREGNAÇÃO","(ID 31475) PROTETOR FACIAL / FACE SHIELD. Aplicação: para uso em todas as especialidades odontológicas, como equipamento de proteção individual, projetado para oferecer proteção do rosto, nariz, boca e olhos contra partículas sólidas ou líquidas lançadas contra o rosto, sejam elas contaminantes ou não, sem dificultar a visibilidade ou comunicação do usuário. Características técnicas mínimas: visor cristalino com 98% de transparência, fabricado em PETG que oferece visibilidade sem distorção ou obstrução, redução de reflexo e embaçamento; material flexível, resistente, e atóxico; reutilizável, podendo ser higienizado apenas com água e sabão; dimensões aproximadas: 25 cm x 32 cm X 0.5 mm (A x L x E), tamanho único. Características adicionais: acabamento tipo viseira sobre a testa para maior proteção da área superior dos olhos e cabeça; fechamento através de fecho aderente garante o ajuste ideal no usuário e garante rápida colocação e remoção; com almofada acolchoada removível para maior conforto. Marca de Referência: Salvape ou similar ou de melhor qualidade. Prazo de validade mínimo de 75% do prazo total de validade do produto. Forma de apresentação: embalagem com uma unidade. Unidade de estoque: UNIDADE (UN). Unidade de fornecimento: UNIDADE (UN). Medida: Unidade",FEVEREIRO,50,"16,15","R$ 807,50",1,40º,,,,
33903019,MATERIAL DE ACONDICIONAMENTO E EMBALAGEM,8135,POMED,MATERIAL - RECIPIENTES E MATERIAIS PARA ACONDICIONAMENTO E EMBALAGEM - MATERIAIS A GRANEL PARA ACONDICIONAMENTO E EMBALAGEM,"(ID 44517) CAIXA, Descrição: na cor branca, com divisórias e/ou bandeja de medicamentos que permita identificação de cada item bem como controle e rastreabilidade por meio de utilização de lacre. Medidas aproximadas de: altura 125mm; Largura 310mm; Profundidade 155mm. Mais especificações conforme Termo de Referência. Medida: Caixa",JANEIRO,17,"46,54","R$ 791,18",3,40º,,,,
44905208,"APAR.EQUIP.UTENS.MED.,ODONT,LABOR.HOSPIT.",6530,GAEPH,"MATERIAL - EQUIPAMENTOS E ARTIGOS PARA USO MÉDICO, DENTÁRIO E VETERINÁ-RIO - MOBILIÁRIO, EQUIPAMENTOS, UTENSÍLIOS E SUPRIMENTOS HOSPITALARES","Colar cervical descartável para imobilização da coluna cervical em pacientes pediátricos, confeccionado em material resistente, ajustável, radiotransparente e com fechamento em velcro, acondicionado em kit com 12 unidades.",MAIO,629,120,"R$ 75.480,00",84,40º,,,,
44905258,EQUIPAMENTOS DE MERGULHO E SALVAMENTO,4220,GBS,"MATERIAL - EQUIPAMENTO PARA COMBATE A INCÊNDIO, RESGATE E SEGURANÇA - EQUIPAMENTO PARA MERGULHO E SALVAMENTO MARÍTIMO","BLOCO DE COMUTAÇÃO DE GÁS (Switch Block para Mergulho). O referido equipamento tem a função de oferecer a um mergulhador a capacidade de alternar entre duas fontes
independentes de gás sem ter que remover a máscara full face de mergulho. Deverá possuir as seguintes
características: ser construído em aço inox 308 ou 316 e conter peças compatíveis com oxigênio. Demais especificações conforme Termo de Referência. ",,24,2880,"R$ 69.120,00",86,40º,,,,
33903028,MATERIAL DE PROTECAO E SEGURANCA,8470,COMAV,"MATERIAL - VESTUÁRIOS, EQUIPAMENTOS INDIVIDUAIS E INSÍGNIAS - ROUPAS DE PROTEÇÃO CONTRA PROJÉTEIS","(ID-35992) - Materiais e acessórios de proteção individual, Aquisição de EPI Aeronáutico. Descrição: aquisição de JAQUETA (japona) de voo antichama modelo militar, em tecido Nomex verde sávia com 93% Meta Aramida, 5% Para Aramida e 2% fibra antiestética com mangas compridas e gola semi-oval na cor verde sávia, confeccionada no mesmo tecido e especificações dos macacões de voo, no que couber. Possui zíper frontal cobreado de 30 mm de largura, com tira de tecido antichama embutida para facilitar o manuseio. As costuras são duplas e reforçadas, aplicadas de forma simétrica nas laterais, ombros e braços. Possui alta resistência a tração, rasgo e inflamáveis, gramatura de 165 g/m² e espessura de 0,25 mm. Inclui reforços nos ombros, zíper bidirecional com aba corta-vento, costuras duplas, pregas nas costas e tratamento UV. Medida: Unidade",JUNHO,220,2500,"R$ 550.000,00",92,40º,,,,
